UserID,UserName,Age,Gender,Email,TransactionID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating
U01496,katelynanderson,22,Female,erussell@gmail.com,TT07553,CR00017,2025-07-29,0.0,Bank Transfer,TC00040,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79
U01496,katelynanderson,22,Female,erussell@gmail.com,TT08326,CR00042,2025-07-29,0.0,Bank Transfer,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1
U01496,katelynanderson,22,Female,erussell@gmail.com,TT08713,CR00028,2025-06-23,0.78,PayPal,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01496,katelynanderson,22,Female,erussell@gmail.com,TT09091,CR00014,2025-11-01,0.0,Credit Card,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15
U01496,katelynanderson,22,Female,erussell@gmail.com,TT09827,CR00010,2025-04-03,0.0,PayPal,TC00040,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U01497,ccrawford,35,Female,perryashley@gmail.com,TT00925,CR00059,2025-12-04,0.0,PayPal,TC00042,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
U01497,ccrawford,35,Female,perryashley@gmail.com,TT00926,CR00053,2025-05-19,0.0,Credit Card,TC00040,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67
U01497,ccrawford,35,Female,perryashley@gmail.com,TT00927,CR00022,2025-02-15,0.0,Credit Card,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65
U01497,ccrawford,35,Female,perryashley@gmail.com,TT05911,CR00033,2025-05-14,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93
U01497,ccrawford,35,Female,perryashley@gmail.com,TT06340,CR00050,2025-08-10,490.9,Credit Card,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01497,ccrawford,35,Female,perryashley@gmail.com,TT06752,CR00002,2025-11-07,0.0,Credit Card,TC00042,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43
U01497,ccrawford,35,Female,perryashley@gmail.com,TT07168,CR00004,2025-11-25,0.0,Credit Card,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88
U01497,ccrawford,35,Female,perryashley@gmail.com,TT07554,CR00010,2025-10-10,0.0,Bank Transfer,TC00040,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U01497,ccrawford,35,Female,perryashley@gmail.com,TT07947,CR00039,2025-08-11,346.71,Bank Transfer,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01497,ccrawford,35,Female,perryashley@gmail.com,TT08714,CR00060,2025-03-06,0.0,PayPal,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U01497,ccrawford,35,Female,perryashley@gmail.com,TT09092,CR00058,2025-03-24,0.0,PayPal,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44
U01497,ccrawford,35,Female,perryashley@gmail.com,TT09471,CR00052,2025-09-29,0.0,PayPal,TC00042,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U01497,ccrawford,35,Female,perryashley@gmail.com,TT09828,CR00045,2025-12-05,0.0,Credit Card,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59
U01498,joshuacastillo,15,Male,christopherperez@yahoo.com,TT02220,CR00013,2025-02-17,0.0,Bank Transfer,TC00052,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0
U01499,morrisdaniel,30,Female,bobby50@yahoo.com,TT03245,CR00027,2025-04-10,0.0,Credit Card,TC00047,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT00928,CR00056,2025-02-14,212.39,Bank Transfer,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT00929,CR00020,2025-08-30,0.0,Credit Card,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT00930,CR00004,2025-05-20,0.0,Bank Transfer,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT05912,CR00041,2025-01-10,53.86,Bank Transfer,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT06341,CR00021,2025-10-24,0.0,Credit Card,TC00040,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT06753,CR00008,2025-06-06,0.0,PayPal,TC00040,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT07169,CR00048,2025-03-15,0.0,Bank Transfer,TC00040,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT07948,CR00058,2025-07-20,0.0,Credit Card,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT08327,CR00019,2025-07-23,0.0,PayPal,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT08715,CR00046,2025-01-02,248.1,Credit Card,TC00040,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT09093,CR00012,2025-07-01,487.92,Bank Transfer,TC00040,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT09472,CR00032,2025-11-30,0.0,Bank Transfer,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38
U01500,lindsey29,15,Male,michellemejia@outlook.com,TT09829,CR00014,2025-05-08,0.0,Credit Card,TC00042,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15
U01501,dawnmccarty,23,Male,arianarobinson@hotmail.com,TT03246,CR00044,2025-02-26,119.04,Credit Card,TC00023,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01502,stephen90,28,Female,mwilson@outlook.com,TT03247,CR00055,2025-12-11,57.32,Bank Transfer,TC00034,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01503,julie92,30,Female,christopher75@yahoo.com,TT03248,CR00006,2025-06-15,276.37,PayPal,TC00051,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01504,qblack,31,Male,christophermartin@outlook.com,TT03249,CR00001,2025-09-18,472.28,Bank Transfer,TC00036,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74
U01505,haley15,35,Male,sandra88@hotmail.com,TT04605,CR00035,2025-11-08,0.0,PayPal,TC00055,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94
U01505,haley15,35,Male,sandra88@hotmail.com,TT04606,CR00022,2025-07-25,0.0,Bank Transfer,TC00008,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65
U01505,haley15,35,Male,sandra88@hotmail.com,TT04607,CR00042,2025-10-28,0.0,Bank Transfer,TC00037,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1
U01506,nancy99,34,Male,wnelson@hotmail.com,TT00931,CR00057,2025-05-06,177.34,PayPal,TC00040,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
U01506,nancy99,34,Male,wnelson@hotmail.com,TT00932,CR00026,2025-01-19,0.0,Bank Transfer,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73
U01506,nancy99,34,Male,wnelson@hotmail.com,TT00933,CR00050,2025-11-15,490.9,Bank Transfer,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01506,nancy99,34,Male,wnelson@hotmail.com,TT00934,CR00013,2025-01-12,0.0,PayPal,TC00040,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0
U01506,nancy99,34,Male,wnelson@hotmail.com,TT05913,CR00015,2025-10-24,285.05,Bank Transfer,TC00040,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U01506,nancy99,34,Male,wnelson@hotmail.com,TT06342,CR00036,2025-12-01,0.0,Credit Card,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U01506,nancy99,34,Male,wnelson@hotmail.com,TT06754,CR00020,2025-04-23,0.0,Credit Card,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U01506,nancy99,34,Male,wnelson@hotmail.com,TT07170,CR00008,2025-09-27,0.0,Credit Card,TC00042,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52
U01506,nancy99,34,Male,wnelson@hotmail.com,TT07555,CR00021,2025-08-17,0.0,PayPal,TC00042,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6
U01506,nancy99,34,Male,wnelson@hotmail.com,TT07949,CR00047,2025-06-25,89.59,PayPal,TC00042,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U01506,nancy99,34,Male,wnelson@hotmail.com,TT08328,CR00010,2025-09-11,0.0,Credit Card,TC00040,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U01506,nancy99,34,Male,wnelson@hotmail.com,TT08716,CR00043,2025-10-16,0.0,Credit Card,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14
U01506,nancy99,34,Male,wnelson@hotmail.com,TT09094,CR00045,2025-12-16,0.0,PayPal,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59
U01506,nancy99,34,Male,wnelson@hotmail.com,TT09473,CR00024,2025-04-04,117.68,Bank Transfer,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01506,nancy99,34,Male,wnelson@hotmail.com,TT09830,CR00018,2025-04-13,0.0,Bank Transfer,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01
U01507,aboyd,18,Female,dramos@yahoo.com,TT04608,CR00041,2025-06-06,53.86,Credit Card,TC00037,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01507,aboyd,18,Female,dramos@yahoo.com,TT04609,CR00013,2025-02-27,0.0,Credit Card,TC00004,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0
U01507,aboyd,18,Female,dramos@yahoo.com,TT04610,CR00025,2025-01-15,299.57,Credit Card,TC00008,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U01508,ljohnson,34,Male,hannahcombs@yahoo.com,TT03250,CR00035,2025-08-24,0.0,Bank Transfer,TC00031,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94
U01509,benjamin24,15,Female,shannonross@outlook.com,TT02221,CR00055,2025-09-27,57.32,PayPal,TC00057,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U01510,reginald30,16,Female,masonamber@hotmail.com,TT02222,CR00023,2025-03-28,0.0,PayPal,TC00057,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02
U01510,reginald30,16,Female,masonamber@hotmail.com,TT02223,CR00029,2025-04-30,0.0,Credit Card,TC00049,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13
U01511,garycarr,15,Male,victoria98@yahoo.com,TT00935,CR00008,2025-07-24,0.0,Bank Transfer,TC00040,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52
U01511,garycarr,15,Male,victoria98@yahoo.com,TT00936,CR00014,2025-01-24,0.0,Credit Card,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15
U01511,garycarr,15,Male,victoria98@yahoo.com,TT00937,CR00042,2025-03-12,0.0,Bank Transfer,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1
U01511,garycarr,15,Male,victoria98@yahoo.com,TT00938,CR00007,2025-04-14,0.0,PayPal,TC00040,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61
U01511,garycarr,15,Male,victoria98@yahoo.com,TT05914,CR00043,2025-04-05,0.0,PayPal,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14
U01511,garycarr,15,Male,victoria98@yahoo.com,TT06343,CR00041,2025-04-05,53.86,PayPal,TC00040,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U01511,garycarr,15,Male,victoria98@yahoo.com,TT06755,CR00015,2025-11-22,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U01511,garycarr,15,Male,victoria98@yahoo.com,TT07171,CR00003,2025-09-05,0.0,Bank Transfer,TC00042,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85
U01511,garycarr,15,Male,victoria98@yahoo.com,TT07556,CR00006,2025-05-05,276.37,Credit Card,TC00040,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01511,garycarr,15,Male,victoria98@yahoo.com,TT07950,CR00036,2025-04-12,0.0,PayPal,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U01511,garycarr,15,Male,victoria98@yahoo.com,TT08329,CR00060,2025-12-03,0.0,Credit Card,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U01511,garycarr,15,Male,victoria98@yahoo.com,TT08717,CR00037,2025-11-20,0.0,PayPal,TC00042,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45
U01511,garycarr,15,Male,victoria98@yahoo.com,TT09095,CR00038,2025-08-16,342.61,Bank Transfer,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT00939,CR00025,2025-09-24,299.57,PayPal,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT00940,CR00034,2025-04-14,394.26,Bank Transfer,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT00941,CR00006,2025-05-04,276.37,PayPal,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT05915,CR00038,2025-11-13,342.61,Bank Transfer,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT06344,CR00030,2025-10-17,0.0,Credit Card,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT06756,CR00027,2025-09-20,0.0,Bank Transfer,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT07172,CR00060,2025-12-03,0.0,Bank Transfer,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT08330,CR00015,2025-07-21,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT08718,CR00018,2025-01-02,0.0,Credit Card,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT09096,CR00031,2025-10-28,0.0,Bank Transfer,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT09474,CR00019,2025-05-09,0.0,PayPal,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98
U01512,stevensexton,19,Male,stephen15@hotmail.com,TT09831,CR00010,2025-07-08,0.0,PayPal,TC00042,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U01513,valerieharmon,23,Male,hamiltonmaria@hotmail.com,TT03251,CR00042,2025-06-05,0.0,PayPal,TC00023,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1
U01514,craig92,25,Male,daniel50@hotmail.com,TT02224,CR00048,2025-02-13,0.0,Credit Card,TC00029,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
U01515,rossanthony,35,Female,coreyfowler@gmail.com,TT05477,CR00008,2025-10-06,0.0,Bank Transfer,TC00003,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52
U01516,daviddavis,19,Male,wchapman@gmail.com,TT03252,CR00007,2025-03-13,0.0,PayPal,TC00003,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT00942,CR00014,2025-07-23,0.0,PayPal,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT00943,CR00060,2025-06-29,0.0,PayPal,TC00042,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT00944,CR00040,2025-07-09,327.99,Bank Transfer,TC00040,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT00945,CR00050,2025-08-06,490.9,Bank Transfer,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT05916,CR00052,2025-09-08,0.0,Bank Transfer,TC00042,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT06345,CR00046,2025-06-18,248.1,Bank Transfer,TC00042,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT07173,CR00035,2025-12-21,0.0,Bank Transfer,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT07557,CR00010,2025-04-01,0.0,Credit Card,TC00040,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT07951,CR00045,2025-09-03,0.0,Credit Card,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT08331,CR00007,2025-03-27,0.0,PayPal,TC00042,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT08719,CR00031,2025-02-17,0.0,PayPal,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT09097,CR00013,2025-05-29,0.0,Bank Transfer,TC00042,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT09475,CR00024,2025-04-30,117.68,Bank Transfer,TC00042,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U01517,lindsaykelly,26,Male,kellymorgan@outlook.com,TT09832,CR00026,2025-01-04,0.0,Bank Transfer,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73
U01518,carolgamble,21,Male,gregg70@gmail.com,TT03253,CR00050,2025-02-09,490.9,PayPal,TC00027,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U01519,christopher18,16,Male,holmesnatalie@hotmail.com,TT04611,CR00008,2025-04-19,0.0,Bank Transfer,TC00033,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52
U01519,christopher18,16,Male,holmesnatalie@hotmail.com,TT04612,CR00020,2025-03-17,0.0,Bank Transfer,TC00053,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U01520,mhayes,26,Female,gilbert23@yahoo.com,TT03254,CR00059,2025-02-13,0.0,PayPal,TC00017,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
U01521,georgeerin,34,Female,owensara@hotmail.com,TT03255,CR00040,2025-11-27,327.99,Bank Transfer,TC00014,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01522,vnelson,31,Female,robin05@gmail.com,TT00946,CR00058,2025-11-19,0.0,PayPal,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44
U01522,vnelson,31,Female,robin05@gmail.com,TT00947,CR00060,2025-12-18,0.0,Credit Card,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U01522,vnelson,31,Female,robin05@gmail.com,TT00948,CR00032,2025-04-22,0.0,PayPal,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38
U01522,vnelson,31,Female,robin05@gmail.com,TT05917,CR00027,2025-03-07,0.0,PayPal,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81
U01522,vnelson,31,Female,robin05@gmail.com,TT06346,CR00028,2025-01-07,0.78,Credit Card,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01522,vnelson,31,Female,robin05@gmail.com,TT06757,CR00056,2025-05-28,212.39,PayPal,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01522,vnelson,31,Female,robin05@gmail.com,TT07174,CR00003,2025-07-03,0.0,Credit Card,TC00042,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85
U01522,vnelson,31,Female,robin05@gmail.com,TT07558,CR00021,2025-10-19,0.0,PayPal,TC00040,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6
U01522,vnelson,31,Female,robin05@gmail.com,TT07952,CR00031,2025-06-01,0.0,Credit Card,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91
U01522,vnelson,31,Female,robin05@gmail.com,TT08332,CR00013,2025-02-11,0.0,PayPal,TC00042,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0
U01522,vnelson,31,Female,robin05@gmail.com,TT08720,CR00014,2025-10-29,0.0,Credit Card,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15
U01522,vnelson,31,Female,robin05@gmail.com,TT09098,CR00046,2025-11-23,248.1,Bank Transfer,TC00040,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U01522,vnelson,31,Female,robin05@gmail.com,TT09476,CR00026,2025-07-18,0.0,Bank Transfer,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73
U01522,vnelson,31,Female,robin05@gmail.com,TT09833,CR00052,2025-01-10,0.0,Bank Transfer,TC00042,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U01523,egutierrez,16,Male,kimcolleen@yahoo.com,TT05478,CR00030,2025-04-04,0.0,PayPal,TC00034,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U01524,adam56,30,Female,othompson@outlook.com,TT02225,CR00058,2025-05-05,0.0,Credit Card,TC00035,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44
U01525,lisa07,32,Female,gstrickland@gmail.com,TT02226,CR00028,2025-09-08,0.78,Credit Card,TC00049,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01525,lisa07,32,Female,gstrickland@gmail.com,TT02227,CR00039,2025-05-14,346.71,Credit Card,TC00060,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT00949,CR00020,2025-06-05,0.0,Credit Card,TC00040,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT00950,CR00017,2025-06-17,0.0,PayPal,TC00042,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT00951,CR00056,2025-09-29,212.39,PayPal,TC00042,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT00952,CR00040,2025-11-17,327.99,Bank Transfer,TC00042,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT00953,CR00038,2025-06-07,342.61,Bank Transfer,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT05918,CR00034,2025-05-11,394.26,Bank Transfer,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT06347,CR00052,2025-01-11,0.0,PayPal,TC00042,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT06758,CR00043,2025-10-17,0.0,PayPal,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT07175,CR00012,2025-03-03,487.92,PayPal,TC00040,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT07559,CR00048,2025-02-03,0.0,PayPal,TC00042,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT08333,CR00036,2025-08-17,0.0,Bank Transfer,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U01526,jeremyarnold,20,Male,robert14@yahoo.com,TT09477,CR00030,2025-08-20,0.0,Bank Transfer,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U01527,lucas92,29,Female,gutierrezerin@hotmail.com,TT03256,CR00051,2025-11-11,37.89,Credit Card,TC00045,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U01528,thompsontammy,16,Male,tracy13@gmail.com,TT00954,CR00036,2025-02-28,0.0,PayPal,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U01528,thompsontammy,16,Male,tracy13@gmail.com,TT00955,CR00028,2025-05-25,0.78,PayPal,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U01528,thompsontammy,16,Male,tracy13@gmail.com,TT00956,CR00044,2025-02-05,119.04,Bank Transfer,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U01528,thompsontammy,16,Male,tracy13@gmail.com,TT00957,CR00009,2025-01-25,0.0,Credit Card,TC00042,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51
U01528,thompsontammy,16,Male,tracy13@gmail.com,TT00958,CR00011,2025-08-14,326.02,Credit Card,TC00040,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U01528,thompsontammy,16,Male,tracy13@gmail.com,TT05919,CR00022,2025-10-08,0.0,Credit Card,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65
U01528,thompsontammy,16,Male,tracy13@gmail.com,TT06348,CR00006,2025-05-24,276.37,Bank Transfer,TC00042,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
